@relation 'CM1_fix-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 11 {A,B,D,C}
@attribute 14 {A,C,B,D}
@attribute 19 {A,B,D,C}
@attribute 6 {A,B,D,C}
@attribute 18 {A,B,C,D}
@attribute 17 {A,B,C,D}
@attribute 1 {A,B,C,D}
@attribute 9 {A,B,C,D}
@attribute 5 {A,B,C,D}
@attribute 20 {A,B,C,D}
@attribute 4 {A,B,C,D}
@attribute 10 {A,B,C,D}
@attribute 12 {A,B,C,D}
@attribute 15 {A,C,B,D}
@attribute 16 {A,C,D}
@attribute 21 {A,C,B,D}
@attribute 2 {A,B,C,D}
@attribute 8 {A,B,C,D}
@attribute 7 {A,C,D,B}
@attribute 13 {A,C,D}
@attribute 3 {A,B,D}
@attribute class {FALSE,TRUE}

@data
C,C,D,C,C,C,C,C,C,B,C,C,C,A,A,C,C,C,B,C,B,TRUE
D,A,D,D,C,C,C,C,C,B,C,C,C,C,A,C,C,C,A,C,B,FALSE
D,C,D,D,C,C,C,C,C,C,C,C,C,C,A,C,C,C,A,C,B,FALSE
D,C,D,D,C,C,C,C,C,C,C,C,C,D,A,C,C,C,A,C,B,FALSE
D,C,D,D,C,C,C,C,C,C,C,C,C,C,A,C,C,C,A,D,B,FALSE
D,C,D,D,C,C,C,C,C,C,C,D,D,C,A,C,C,C,A,A,B,FALSE
D,C,D,D,C,C,C,C,C,C,C,D,D,C,A,C,C,C,A,C,B,FALSE
D,C,D,D,C,C,C,C,C,C,C,D,D,C,A,C,C,C,A,D,B,FALSE
D,C,D,D,C,C,C,C,C,C,C,D,D,D,A,C,C,C,A,D,B,FALSE
D,B,D,D,C,C,C,C,C,C,C,C,C,B,A,C,C,D,A,A,B,FALSE
D,C,D,D,C,C,C,C,C,C,C,D,D,C,A,C,C,D,A,A,B,FALSE
D,A,D,D,C,C,C,C,C,C,C,D,D,C,A,C,C,D,A,C,B,FALSE
D,C,D,D,C,C,C,C,C,C,C,D,D,C,A,C,C,D,A,C,B,FALSE
D,C,D,D,C,C,C,C,C,C,C,D,D,D,A,C,C,D,A,C,B,FALSE
D,C,D,D,C,C,C,C,C,C,C,D,D,D,A,C,C,D,A,D,B,FALSE
D,C,D,D,C,C,C,C,C,C,C,C,C,A,A,C,C,C,B,A,B,TRUE
D,C,D,D,C,B,C,C,C,C,C,C,C,C,A,C,C,C,B,A,B,FALSE
D,C,D,D,C,C,C,C,C,C,C,C,C,A,A,C,C,C,B,C,B,FALSE
D,C,D,D,C,C,C,C,C,B,C,C,C,C,A,C,C,C,B,C,B,FALSE
D,C,D,D,C,C,C,C,C,C,C,C,C,C,A,C,C,C,B,C,B,TRUE
D,C,D,D,C,B,C,C,C,C,C,C,C,C,A,C,C,C,B,D,B,FALSE
D,A,D,D,C,B,C,C,C,C,C,C,C,C,A,C,C,B,C,A,B,FALSE
D,C,D,D,C,C,C,C,D,C,C,D,D,D,A,C,C,D,A,D,B,FALSE
D,A,D,D,C,B,C,C,C,C,C,C,C,A,A,D,D,C,A,D,A,FALSE
D,B,D,D,C,C,C,C,C,C,C,D,D,C,A,D,D,D,A,A,A,FALSE
D,C,D,D,C,C,C,C,C,C,C,D,D,C,A,D,D,D,A,A,B,FALSE
D,C,D,D,C,D,C,C,D,D,C,D,D,D,A,D,D,D,A,D,B,FALSE
D,C,D,D,C,C,D,C,C,C,C,D,D,D,A,C,C,C,A,A,A,FALSE
D,C,D,D,C,C,D,C,C,C,C,D,D,C,A,C,C,C,A,D,A,TRUE
D,C,D,D,D,C,D,D,D,D,C,D,D,D,A,C,C,C,A,C,A,FALSE
D,C,D,D,D,C,D,D,D,D,C,D,D,D,A,C,C,C,A,D,A,TRUE
D,C,D,D,D,C,D,D,D,D,C,D,D,D,A,C,C,D,A,D,A,TRUE
D,C,D,D,C,C,D,C,C,C,C,C,C,A,A,C,C,C,A,C,B,FALSE
D,C,D,D,C,C,D,C,C,C,C,D,D,D,A,C,C,C,A,D,B,FALSE
D,C,D,D,C,C,D,C,C,C,C,D,D,D,A,C,C,C,A,D,B,TRUE
D,C,D,D,C,C,D,C,C,C,C,D,D,D,A,C,C,D,A,C,B,FALSE
D,C,D,D,C,C,D,C,C,C,C,D,D,C,A,D,C,D,A,D,B,FALSE
D,C,D,D,C,C,D,C,C,C,C,D,D,D,A,C,C,D,A,D,B,FALSE
D,C,D,D,C,C,D,C,C,C,C,D,D,D,A,C,C,D,A,D,B,TRUE
D,C,D,D,C,C,D,C,C,C,C,D,D,D,A,D,C,D,A,D,B,FALSE
D,D,D,D,C,C,D,C,C,C,C,D,D,D,A,C,C,D,A,D,B,TRUE
D,D,D,D,C,B,D,C,C,C,C,C,C,A,A,C,C,C,B,D,B,TRUE
D,C,D,D,D,C,D,D,D,D,C,D,D,C,A,C,C,C,A,C,B,TRUE
D,D,D,D,C,C,D,C,D,D,C,D,D,C,A,C,C,D,A,C,B,FALSE
D,C,D,D,C,C,D,C,D,C,C,D,D,D,A,C,C,D,A,D,B,FALSE
D,D,D,D,D,C,D,C,D,D,C,D,D,C,A,C,C,D,A,D,B,FALSE
D,C,D,D,C,D,D,C,C,C,C,D,D,C,A,C,D,D,A,D,A,FALSE
D,C,D,D,D,C,D,D,D,D,D,D,D,A,A,D,D,C,A,C,A,FALSE
D,D,D,D,C,D,D,C,D,D,D,D,D,D,A,D,D,D,A,C,A,TRUE
D,D,D,D,D,C,D,D,D,D,D,D,D,C,A,D,D,D,A,A,A,TRUE
D,D,D,D,C,C,D,C,C,C,C,D,D,D,A,D,D,D,A,C,B,FALSE
D,C,D,D,C,C,D,C,C,C,C,D,D,D,A,D,D,D,A,D,B,FALSE
D,C,D,D,C,C,D,C,D,D,C,D,D,A,A,D,D,D,A,D,B,FALSE
D,C,D,D,C,C,D,C,D,D,C,D,D,D,A,D,D,D,A,D,B,FALSE
D,D,D,D,C,D,D,C,D,D,C,D,D,C,A,D,D,D,A,D,B,TRUE
D,D,D,D,C,C,D,C,D,D,C,D,D,D,A,D,D,D,A,D,B,TRUE
D,D,D,D,C,D,D,C,D,C,C,D,D,D,A,D,D,D,A,D,B,TRUE
D,D,D,D,C,D,D,C,D,D,C,D,D,D,A,D,D,D,A,D,B,FALSE
D,C,D,D,C,C,D,C,C,C,D,D,D,C,A,D,D,C,A,D,B,FALSE
D,D,D,D,C,C,D,C,C,C,D,D,D,D,A,D,D,D,A,C,B,TRUE
D,C,D,D,D,C,D,D,D,D,D,D,D,A,A,D,D,C,A,C,B,TRUE
D,C,D,D,D,C,D,D,D,D,D,D,D,D,A,D,D,C,A,D,B,FALSE
D,C,D,D,C,C,D,C,D,D,D,D,D,D,A,D,D,D,A,D,B,FALSE
D,C,D,D,C,D,D,C,D,D,D,D,D,D,A,D,D,D,A,D,B,FALSE
D,D,D,D,D,D,D,C,D,D,D,D,D,D,A,D,D,D,A,D,B,FALSE
D,D,D,D,D,D,D,C,D,D,D,D,D,D,A,D,D,D,A,D,B,TRUE
D,C,D,D,D,C,D,D,D,D,D,D,D,D,A,D,D,D,A,D,B,FALSE
D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,D,D,D,A,D,D,TRUE
