14,6,11,19,7,5,10,3,2,8,21,20,13,15,16,12,1,17,9,18,4,class
C,D,D,D,B,C,C,B,C,C,C,C,C,C,A,C,C,C,C,C,C,TRUE
C,D,D,D,B,C,C,B,C,C,C,C,D,C,A,C,C,B,C,C,C,FALSE
A,D,D,D,C,C,C,B,C,B,C,C,A,C,A,C,C,B,C,C,C,FALSE
C,D,D,D,A,D,D,B,C,D,C,C,D,D,A,D,C,C,C,C,C,FALSE
A,D,D,D,A,C,C,A,D,C,D,C,D,A,A,C,C,B,C,C,C,FALSE
B,D,D,D,A,C,D,A,D,D,D,C,A,C,A,D,C,C,C,C,C,FALSE
C,D,D,D,A,C,D,B,D,D,D,C,A,C,A,D,C,C,C,C,C,FALSE
C,D,D,D,A,D,D,B,D,D,D,D,D,D,A,D,C,D,C,C,C,FALSE
C,D,D,D,A,C,D,A,C,C,C,C,A,D,A,D,D,C,C,C,C,FALSE
C,D,D,D,A,C,D,A,C,C,C,C,D,C,A,D,D,C,C,C,C,TRUE
C,D,D,D,A,D,D,A,C,C,C,D,C,D,A,D,D,C,D,D,C,FALSE
C,D,D,D,A,D,D,A,C,C,C,D,D,D,A,D,D,C,D,D,C,TRUE
C,D,D,D,A,D,D,A,C,D,C,D,D,D,A,D,D,C,D,D,C,TRUE
C,D,D,D,A,C,C,B,C,C,C,C,C,A,A,C,D,C,C,C,C,FALSE
C,D,D,D,A,C,D,B,C,C,C,C,D,D,A,D,D,C,C,C,C,FALSE
C,D,D,D,A,C,D,B,C,C,C,C,D,D,A,D,D,C,C,C,C,TRUE
C,D,D,D,A,C,D,B,C,D,C,C,C,D,A,D,D,C,C,C,C,FALSE
C,D,D,D,A,C,D,B,C,D,D,C,D,C,A,D,D,C,C,C,C,FALSE
C,D,D,D,A,C,D,B,C,D,C,C,D,D,A,D,D,C,C,C,C,FALSE
C,D,D,D,A,C,D,B,C,D,C,C,D,D,A,D,D,C,C,C,C,TRUE
C,D,D,D,A,C,D,B,C,D,D,C,D,D,A,D,D,C,C,C,C,FALSE
D,D,D,D,A,C,D,B,C,D,C,C,D,D,A,D,D,C,C,C,C,TRUE
D,D,D,D,B,C,C,B,C,C,C,C,D,A,A,C,D,B,C,C,C,TRUE
C,D,D,D,A,D,D,B,C,C,C,D,C,C,A,D,D,C,D,D,C,TRUE
D,D,D,D,A,D,D,B,C,D,C,D,C,C,A,D,D,C,C,C,C,FALSE
C,D,D,D,A,D,D,B,C,D,C,C,D,D,A,D,D,C,C,C,C,FALSE
D,D,D,D,A,D,D,B,C,D,C,D,D,C,A,D,D,C,C,D,C,FALSE
C,D,D,D,A,C,D,A,D,D,C,C,D,C,A,D,D,D,C,C,C,FALSE
C,D,D,D,A,D,D,A,D,C,D,D,C,A,A,D,D,C,D,D,D,FALSE
D,D,D,D,A,D,D,A,D,D,D,D,C,D,A,D,D,D,C,C,D,TRUE
D,D,D,D,A,D,D,A,D,D,D,D,A,C,A,D,D,C,D,D,D,TRUE
D,D,D,D,A,C,D,B,D,D,D,C,C,D,A,D,D,C,C,C,C,FALSE
C,D,D,D,A,C,D,B,D,D,D,C,D,D,A,D,D,C,C,C,C,FALSE
C,D,D,D,A,D,D,B,D,D,D,D,D,A,A,D,D,C,C,C,C,FALSE
C,D,D,D,A,D,D,B,D,D,D,D,D,D,A,D,D,C,C,C,C,FALSE
D,D,D,D,A,D,D,B,D,D,D,D,D,C,A,D,D,D,C,C,C,TRUE
D,D,D,D,A,D,D,B,D,D,D,D,D,D,A,D,D,C,C,C,C,TRUE
D,D,D,D,A,D,D,B,D,D,D,C,D,D,A,D,D,D,C,C,C,TRUE
D,D,D,D,A,D,D,B,D,D,D,D,D,D,A,D,D,D,C,C,C,FALSE
C,D,D,D,A,C,D,B,D,C,D,C,D,C,A,D,D,C,C,C,D,FALSE
D,D,D,D,A,C,D,B,D,D,D,C,C,D,A,D,D,C,C,C,D,TRUE
C,D,D,D,A,D,D,B,D,C,D,D,C,A,A,D,D,C,D,D,D,TRUE
C,D,D,D,A,D,D,B,D,C,D,D,D,D,A,D,D,C,D,D,D,FALSE
C,D,D,D,A,D,D,B,D,D,D,D,D,D,A,D,D,C,C,C,D,FALSE
C,D,D,D,A,D,D,B,D,D,D,D,D,D,A,D,D,D,C,C,D,FALSE
D,D,D,D,A,D,D,B,D,D,D,D,D,D,A,D,D,D,C,D,D,FALSE
D,D,D,D,A,D,D,B,D,D,D,D,D,D,A,D,D,D,C,D,D,TRUE
C,D,D,D,A,D,D,B,D,D,D,D,D,D,A,D,D,C,D,D,D,FALSE
D,D,D,D,A,D,D,D,D,D,D,D,D,D,A,D,D,D,D,D,D,TRUE
