9,8,7,13,15,14,18,2,6,20,11,4,19,17,10,12,21,5,1,16,3,class
C,C,B,C,C,C,C,C,D,C,D,C,D,C,C,C,C,C,C,A,B,TRUE
C,C,B,D,C,C,C,C,D,C,D,C,D,B,C,C,C,C,C,A,B,FALSE
C,B,C,A,C,A,C,C,D,C,D,C,D,B,C,C,C,C,C,A,B,FALSE
C,D,A,D,D,C,C,C,D,C,D,C,D,C,D,D,C,D,C,A,B,FALSE
C,C,A,D,A,A,C,D,D,C,D,C,D,B,C,C,D,C,C,A,A,FALSE
C,D,A,A,C,B,C,D,D,C,D,C,D,C,D,D,D,C,C,A,A,FALSE
C,D,A,A,C,C,C,D,D,C,D,C,D,C,D,D,D,C,C,A,B,FALSE
C,D,A,D,D,C,C,D,D,D,D,C,D,D,D,D,D,D,C,A,B,FALSE
C,C,A,A,D,C,C,C,D,C,D,C,D,C,D,D,C,C,D,A,A,FALSE
C,C,A,D,C,C,C,C,D,C,D,C,D,C,D,D,C,C,D,A,A,TRUE
D,C,A,C,D,C,D,C,D,D,D,C,D,C,D,D,C,D,D,A,A,FALSE
D,C,A,D,D,C,D,C,D,D,D,C,D,C,D,D,C,D,D,A,A,TRUE
D,D,A,D,D,C,D,C,D,D,D,C,D,C,D,D,C,D,D,A,A,TRUE
C,C,A,C,A,C,C,C,D,C,D,C,D,C,C,C,C,C,D,A,B,FALSE
C,C,A,D,D,C,C,C,D,C,D,C,D,C,D,D,C,C,D,A,B,FALSE
C,C,A,D,D,C,C,C,D,C,D,C,D,C,D,D,C,C,D,A,B,TRUE
C,D,A,C,D,C,C,C,D,C,D,C,D,C,D,D,C,C,D,A,B,FALSE
C,D,A,D,C,C,C,C,D,C,D,C,D,C,D,D,D,C,D,A,B,FALSE
C,D,A,D,D,C,C,C,D,C,D,C,D,C,D,D,C,C,D,A,B,FALSE
C,D,A,D,D,C,C,C,D,C,D,C,D,C,D,D,C,C,D,A,B,TRUE
C,D,A,D,D,C,C,C,D,C,D,C,D,C,D,D,D,C,D,A,B,FALSE
C,D,A,D,D,D,C,C,D,C,D,C,D,C,D,D,C,C,D,A,B,TRUE
C,C,B,D,A,D,C,C,D,C,D,C,D,B,C,C,C,C,D,A,B,TRUE
D,C,A,C,C,C,D,C,D,D,D,C,D,C,D,D,C,D,D,A,B,TRUE
C,D,A,C,C,D,C,C,D,D,D,C,D,C,D,D,C,D,D,A,B,FALSE
C,D,A,D,D,C,C,C,D,C,D,C,D,C,D,D,C,D,D,A,B,FALSE
C,D,A,D,C,D,D,C,D,D,D,C,D,C,D,D,C,D,D,A,B,FALSE
C,D,A,D,C,C,C,D,D,C,D,C,D,D,D,D,C,C,D,A,A,FALSE
D,C,A,C,A,C,D,D,D,D,D,D,D,C,D,D,D,D,D,A,A,FALSE
C,D,A,C,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,A,A,TRUE
D,D,A,A,C,D,D,D,D,D,D,D,D,C,D,D,D,D,D,A,A,TRUE
C,D,A,C,D,D,C,D,D,C,D,C,D,C,D,D,D,C,D,A,B,FALSE
C,D,A,D,D,C,C,D,D,C,D,C,D,C,D,D,D,C,D,A,B,FALSE
C,D,A,D,A,C,C,D,D,D,D,C,D,C,D,D,D,D,D,A,B,FALSE
C,D,A,D,D,C,C,D,D,D,D,C,D,C,D,D,D,D,D,A,B,FALSE
C,D,A,D,C,D,C,D,D,D,D,C,D,D,D,D,D,D,D,A,B,TRUE
C,D,A,D,D,D,C,D,D,D,D,C,D,C,D,D,D,D,D,A,B,TRUE
C,D,A,D,D,D,C,D,D,C,D,C,D,D,D,D,D,D,D,A,B,TRUE
C,D,A,D,D,D,C,D,D,D,D,C,D,D,D,D,D,D,D,A,B,FALSE
C,C,A,D,C,C,C,D,D,C,D,D,D,C,D,D,D,C,D,A,B,FALSE
C,D,A,C,D,D,C,D,D,C,D,D,D,C,D,D,D,C,D,A,B,TRUE
D,C,A,C,A,C,D,D,D,D,D,D,D,C,D,D,D,D,D,A,B,TRUE
D,C,A,D,D,C,D,D,D,D,D,D,D,C,D,D,D,D,D,A,B,FALSE
C,D,A,D,D,C,C,D,D,D,D,D,D,C,D,D,D,D,D,A,B,FALSE
C,D,A,D,D,C,C,D,D,D,D,D,D,D,D,D,D,D,D,A,B,FALSE
C,D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,B,FALSE
C,D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,B,TRUE
D,D,A,D,D,C,D,D,D,D,D,D,D,C,D,D,D,D,D,A,B,FALSE
D,D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,D,TRUE
